name,slug,address,city,state,zip,phone,website,latitude,longitude,description,summary,hours,image_url,logo_url,rating,review_count,seo_tags,premium_score,featured,premium
Northridge Coin Laundry-Cleaners,northridge-coin-laundrycleaners-mabletongeorgia,"5345 Floyd Rd SW K, Mableton, GA 30126",Mableton,Georgia,30126,,,33.8240673,-84.5743244,"Northridge Coin Laundry-Cleaners is a well-maintained laundromat located at 5345 Floyd Rd SW K, Mableton, GA 30126. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Mableton? Northridge Coin Laundry-Cleaners is your local solution for quality laundry services.","Northridge Coin Laundry-Cleaners is a conveniently located laundromat in Mableton, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqBOPh35fp7p0HjnLU-27fBcwhKwOhiGMdBgaBCRv_oYMrLu0WMr6DmaIpNPDr_F68OqqsDtUoIle19JjYZkZYgEhg56jUvvpvC-2XSeBsBA-Yh08DH-l9RO1mpNTbd11jymqg=w800-h500-k-no,,3.7,55,"laundromat, coin operated, clean facility, near me, mableton laundromat, laundromat in mableton, laundry service near me, cheapest laundromat near me, laundromat for sale near me",77,false,false
Laundry City,laundry-city-mabletongeorgia,"1245 Veterans Memorial Hwy SW #35, Mableton, GA 30126",Mableton,Georgia,30126,+1 678-945-6100,,33.8153994,-84.5902137,"Laundry City is a well-maintained laundromat located at 1245 Veterans Memorial Hwy SW #35, Mableton, GA 30126. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Mableton? Laundry City is your local solution for quality laundry services.","Laundry City is a conveniently located laundromat in Mableton, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""7AM-8:30PM"", ""Tuesday"": ""7AM-8:30PM"", ""Wednesday"": ""7AM-8:30PM"", ""Thursday"": ""7AM-8:30PM"", ""Friday"": ""7AM-8:30PM"", ""Saturday"": ""7AM-8:30PM"", ""Sunday"": ""7AM-8:30PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nriz5q6TD5X19q-v3hcdVm-aE7dXrda_B33-4VndGwjkcKQc9AMkADmCdH9ccj0uqU9I_Gwj6Wx01VjXDJ8cKd-y1xXX4c0W7dbKKx4eL0-HLWKVMcMz7lxs7vmvgpQJzg8Ly84=w800-h500-k-no,,2.6,30,"laundromat, near me, mableton laundromat, laundromat in mableton, 24-hour laundromat near me, laundromat near me within 1 mi, laundry service near me",78,false,false
Tri-State Laundry Companies,tristate-laundry-companies-atlantageorgia,"5250 Fulton Industrial Blvd SW, Atlanta, GA 30336",Atlanta,Georgia,30336,,https://www.tlctristate.com/contact,33.7442624,-84.5598477,"Tri-State Laundry Companies is a well-maintained laundromat located at 5250 Fulton Industrial Blvd SW, Atlanta, GA 30336. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Atlanta? Tri-State Laundry Companies is your local solution for quality laundry services.","Tri-State Laundry Companies is a conveniently located laundromat in Atlanta, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qaIjS-d_2Kd-L4M43l6yAg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=76.78516&pitch=0&thumbfov=100,,0,0,"laundromat, near me, atlanta laundromat, laundromat in atlanta, laundry jobs near me, laundromat for sale near me, 24 hour laundry near me",70,false,false
Laundry Concepts Inc,laundry-concepts-inc-atlantageorgia,"1999 Campbellton Rd SW, Atlanta, GA 30311",Atlanta,Georgia,30311,+1 404-758-2878,,33.7079412,-84.4545309,"Laundry Concepts Inc is a well-maintained laundromat located at 1999 Campbellton Rd SW, Atlanta, GA 30311. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Atlanta? Laundry Concepts Inc is your local solution for quality laundry services.","Laundry Concepts Inc is a conveniently located laundromat in Atlanta, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqFpGixFyhEcUfayeF8GkhKCYKjhwAFffxl4CufWBXyBDhLYb9ANTbfiELo8pId84bRXu6AdLucUDIwBLVLo-weQe2hjByjOkuc-DyBVeghCWiVVsTC-f8N90QBDC_bg9AUf6Yh=w800-h500-k-no,,3.9,26,"laundromat, near me, atlanta laundromat, laundromat in atlanta, 24 hr laundry near me, best laundromat near me, laundry services near me",75,false,false
FREE DRY LAUNDROMAT,free-dry-laundromat-college-parkgeorgia,"5550 Old National Hwy unit a, College Park, GA 30349",College Park,Georgia,30349,+1 404-768-8898,,33.6037655,-84.4714471,"FREE DRY LAUNDROMAT is a well-maintained laundromat located at 5550 Old National Hwy unit a, College Park, GA 30349. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in College Park? FREE DRY LAUNDROMAT is your local solution for quality laundry services.","FREE DRY LAUNDROMAT is a conveniently located laundromat in College Park, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-1AM"", ""Tuesday"": ""6AM-1AM"", ""Wednesday"": ""6AM-1AM"", ""Thursday"": ""6AM-1AM"", ""Friday"": ""6AM-1AM"", ""Saturday"": ""6AM-1AM"", ""Sunday"": ""6AM-1AM""}",https://lh3.googleusercontent.com/p/AF1QipMZe-Ez6QwCWpHIprdDZZrufUAC3IfyKla_tb3x=w800-h500-k-no,https://lh6.googleusercontent.com/-Tzv3t06Dca8/AAAAAAAAAAI/AAAAAAAAAAA/QzQgCzZwDsE/s44-p-k-no-ns-nd/photo.jpg,4.6,61,"laundromat, near me, college park laundromat, laundromat in college park, wash and fold laundry service near me, 24 hr laundry near me, 24hr laundromat near me",85,false,false
Clean Wave ATL Coin Laundry,clean-wave-atl-coin-laundry-atlantageorgia,"5620 Riverdale Rd, Atlanta, GA 30349",Atlanta,Georgia,30349,+1 678-834-5134,http://www.cleanwaveatl.com/,33.6021462,-84.4294523,"Clean Wave ATL Coin Laundry is a well-maintained laundromat located at 5620 Riverdale Rd, Atlanta, GA 30349. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Atlanta? Clean Wave ATL Coin Laundry is your local solution for quality laundry services.","Clean Wave ATL Coin Laundry is a conveniently located laundromat in Atlanta, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh3.googleusercontent.com/p/AF1QipORcS28X3cctHAX7D69Va6PYTCcS1-IgchwNdQ=w800-h500-k-no,https://lh6.googleusercontent.com/--QBNQkRt_BY/AAAAAAAAAAI/AAAAAAAAAAA/wkhsmIrikKE/s44-p-k-no-ns-nd/photo.jpg,4.4,197,"laundromat, coin operated, clean facility, near me, atlanta laundromat, laundromat in atlanta, 24hr laundromat near me, laundromat near me open now, closest laundromat near me",99,true,true
The Wash Station at Klassy Klean,the-wash-station-at-klassy-klean-atlantageorgia,"5695 Riverdale Rd, Atlanta, GA 30349",Atlanta,Georgia,30349,+1 470-278-2910,https://klassykleansvc.com/,33.5993018,-84.4294421,"The Wash Station at Klassy Klean is a well-maintained laundromat located at 5695 Riverdale Rd, Atlanta, GA 30349. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Atlanta? The Wash Station at Klassy Klean is your local solution for quality laundry services.","The Wash Station at Klassy Klean is a conveniently located laundromat in Atlanta, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""8AM-11PM"", ""Tuesday"": ""8AM-11PM"", ""Wednesday"": ""8AM-11PM"", ""Thursday"": ""8AM-11PM"", ""Friday"": ""8AM-11PM"", ""Saturday"": ""8AM-11PM"", ""Sunday"": ""8AM-11PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqrdIGCSpw9Eq-h5j3j4gAy-A3_P0Bu1459HSCzmVZt9UOpqdFW1lFpIOEdRf2SDvN_Xm438knQXzEllYaTrQlCHBNJyg9vjCiDvw3Fmea6o-JrVfpRBLDUvXNglpXuSInrFRdT=w800-h500-k-no,https://lh6.googleusercontent.com/-G-h5ZKCFihc/AAAAAAAAAAI/AAAAAAAAAAA/IM5QpGmcl60/s44-p-k-no-ns-nd/photo.jpg,4.9,30,"laundromat, near me, atlanta laundromat, laundromat in atlanta, laundromat near me for sale, laundromat near me open now, 24hr laundromat near me",93,false,true
Clean Skies Coin Laundry,clean-skies-coin-laundry-atlantageorgia,"2786 Camp Creek Pkwy, Atlanta, GA 30337",Atlanta,Georgia,30337,,,33.6515134,-84.4805685,"Clean Skies Coin Laundry is a well-maintained laundromat located at 2786 Camp Creek Pkwy, Atlanta, GA 30337. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Atlanta? Clean Skies Coin Laundry is your local solution for quality laundry services.","Clean Skies Coin Laundry is a conveniently located laundromat in Atlanta, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""7AM-10PM"", ""Sunday"": ""7AM-10PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noaiLSLmO9nLDxSA18TptXZsGeBcNYg2OFjiVpFvyIW06LNzXbBmZngfBmL1MVw8Tnaojcnnm4gWQPUPkpCUmW59UqkR5rMiSmKG3btlAnb8CRQmhblcvR6sxzk6F2xGK_Gq8au=w800-h500-k-no,https://lh6.googleusercontent.com/-811unk808-s/AAAAAAAAAAI/AAAAAAAAAAA/xQnz1xuUoVE/s44-p-k-no-ns-nd/photo.jpg,5,2,"laundromat, coin operated, clean facility, near me, atlanta laundromat, laundromat in atlanta, laundry service near me, laundry matt near me, laundry mat near me",75,false,false
Clean and Bright Coin Laundry,clean-and-bright-coin-laundry-east-pointgeorgia,"3869 Washington Rd, East Point, GA 30344",East Point,Georgia,30344,+1 404-384-7298,,33.6502455,-84.4905481,"Clean and Bright Coin Laundry is a well-maintained laundromat located at 3869 Washington Rd, East Point, GA 30344. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in East Point? Clean and Bright Coin Laundry is your local solution for quality laundry services.","Clean and Bright Coin Laundry is a conveniently located laundromat in East Point, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""8AM-7PM"", ""Sunday"": ""8AM-6:30PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrN6TWuRcypmxY38TvNW-dpNbDoMBebw1oWtNJYiNVNa5r24jtmpfdHoSRL2fKeBrwwrr4D3XWplxuMH3OgCeOH3t7d5ZDq4LnDpMjVm0SqJO36M42wGl7bxHHAnBcBS3jAKIA=w800-h500-k-no,https://lh4.googleusercontent.com/-ixBe733SSZI/AAAAAAAAAAI/AAAAAAAAAAA/_ec25RjoKss/s44-p-k-no-ns-nd/photo.jpg,4.2,50,"laundromat, coin operated, clean facility, near me, east point laundromat, laundromat in east point, laundry near me open now, wash and fold laundry service near me, drop off laundry near me",83,false,false
Barclay Coin Laundry,barclay-coin-laundry-forest-parkgeorgia,"424 Forest Pkwy, Forest Park, GA 30297",Forest Park,Georgia,30297,+1 404-361-2800,,33.6208524,-84.3760868,"Barclay Coin Laundry is a well-maintained laundromat located at 424 Forest Pkwy, Forest Park, GA 30297. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Forest Park? Barclay Coin Laundry is your local solution for quality laundry services.","Barclay Coin Laundry is a conveniently located laundromat in Forest Park, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""9AM-9PM"", ""Tuesday"": ""9AM-9PM"", ""Wednesday"": ""9AM-9PM"", ""Thursday"": ""9AM-9PM"", ""Friday"": ""9AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""7AM-9PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7uQh15jnnGANBHC1tihFWhjBTTxtAYYPECIeLtBtXBYE89Tw3-hhqVf_fJuuAlMeBAiiNnl8feHCdBQA7jNv_8B2yXZHyqFXN1AG0VuD_hCgeEp8LSfUBWc1CUJgtFksQ9-a-=w800-h500-k-no,,4.4,157,"laundromat, coin operated, near me, forest park laundromat, laundromat in forest park, laundry pick up and delivery near me, laundromat for sale near me, wash and fold laundry",89,false,false
Clean Corner Laundromat,clean-corner-laundromat-forest-parkgeorgia,"4616 Old Jonesboro Rd, Forest Park, GA 30297",Forest Park,Georgia,30297,+1 470-977-3085,https://clean-corner-laundromat.b12sites.com/,33.6293118,-84.3551464,"Clean Corner Laundromat is a well-maintained laundromat located at 4616 Old Jonesboro Rd, Forest Park, GA 30297. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Forest Park? Clean Corner Laundromat is your local solution for quality laundry services.","Clean Corner Laundromat is a conveniently located laundromat in Forest Park, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""8AM-10PM""}",https://lh3.googleusercontent.com/p/AF1QipMWvISqmbDFRFBI2w_IoAM-EsEULXfUU-lQwOG4=w800-h500-k-no,https://lh5.googleusercontent.com/-6W7eBH9cXcM/AAAAAAAAAAI/AAAAAAAAAAA/dh0QnUdu7c0/s44-p-k-no-ns-nd/photo.jpg,5,6,"laundromat, clean facility, near me, forest park laundromat, laundromat in forest park, laundromat open near me, laundromat near me within 1 mi, laundry service near me",90,false,true
Wash Bowl Coin Laundromat - Lavanderia - Wash House,wash-bowl-coin-laundromat-lavanderia-wash-house-forest-parkgeorgia,"905 Forest Pkwy, Forest Park, GA 30297",Forest Park,Georgia,30297,,https://thewashbowl.com/,33.6182977,-84.3604546,"Wash Bowl Coin Laundromat - Lavanderia - Wash House is a well-maintained laundromat located at 905 Forest Pkwy, Forest Park, GA 30297. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Forest Park? Wash Bowl Coin Laundromat - Lavanderia - Wash House is your local solution for quality laundry services.","Wash Bowl Coin Laundromat - Lavanderia - Wash House is a conveniently located laundromat in Forest Park, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""7:30AM-9PM"", ""Tuesday"": ""7:30AM-9PM"", ""Wednesday"": ""7:30AM-9PM"", ""Thursday"": ""7:30AM-9PM"", ""Friday"": ""7:30AM-9PM"", ""Saturday"": ""6AM-9PM"", ""Sunday"": ""6AM-9PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr4yEkZZJFPOZjwGozmK9sxe0ivrmzhHicRh17og9tsJ2kwnQxCSIY-up-baHreEnfl8ZT4ZZs0v-2lx7SuT27r8TCNnOnG-a0Na5ZnKBnr8ht9pqKrk4EQCoTh7yG0ehverFXZAA=w800-h500-k-no,https://lh4.googleusercontent.com/-dkAKXhlmnZs/AAAAAAAAAAI/AAAAAAAAAAA/PUigGMcTaNM/s44-p-k-no-ns-nd/photo.jpg,4.3,115,"laundromat, coin operated, near me, forest park laundromat, laundromat in forest park, 24hr laundromat near me, laundromat near me within 1 mi, 24 hr laundry near me",94,false,true
Smart Laundry,smart-laundry-mariettageorgia,"250 Windy Hill Rd, Marietta, GA 30060",Marietta,Georgia,30060,+1 404-448-3345,,33.8937939,-84.5526782,"Smart Laundry is a well-maintained laundromat located at 250 Windy Hill Rd, Marietta, GA 30060. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Marietta? Smart Laundry is your local solution for quality laundry services.","Smart Laundry is a conveniently located laundromat in Marietta, Georgia offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_eqkkGr-QKQXE25RLPlSoss6Puo7XJ0sqzSQO2Qg26qiFJvGdfKmgNYJNrnbjhLHwYLsDYsyqtGmUUYaEPSICiDUcLOn1wSvm3pJKrhVGyz55nz3bGogzgxmjN3JjPTvdM3wG=w800-h500-k-no,https://lh6.googleusercontent.com/-4zHHN5TGw-U/AAAAAAAAAAI/AAAAAAAAAAA/6NocOp3-X0Q/s44-p-k-no-ns-nd/photo.jpg,4.9,153,"laundromat, near me, marietta laundromat, laundromat in marietta, 24 hr laundry near me, laundromat open near me, cheap laundromat near me",90,false,true
